Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
CASH,6,4,64.79,134.98,Late delivery,1,17,Cleats,Tempe,EE. UU.,Mary,5127,Smith,Consumer,AZ,857 Little Wagon  Concession,85283.0,4,Apparel,33.35738754,-111.9551849,Europe,Talence,Francia,5127,44.99,0.25,59.99,0.48,3,179.97,134.98,64.79,Western Europe,Aquitania-Lemosín-Poitou-Charentes,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,3,4,-424.24,249.55,Advance shipping,0,37,Electronics,Sacramento,EE. UU.,Mary,11375,Mcdonald,Corporate,CA,3579 Cozy Gate Subdivision,95828.0,6,Outdoors,38.50247574,-121.4231873,Europe,Arkhangelsk,Rusia,11375,10.4,0.04,51.99,-1.7,5,259.95,249.55,-424.24,Eastern Europe,Arjánguelsk,COMPLETE,Titleist Pro V1 High Numbers Personalized Gol,51.99,Standard Class
DEBIT,5,2,59.15,203.97,Late delivery,1,17,Cleats,Fayetteville,EE. UU.,Mary,12187,Smith,Consumer,NC,1801 Quiet Robin Avenue,28314.0,4,Apparel,35.06275177,-79.00574493,LATAM,Nueva Gerona,Cuba,12187,35.99,0.15,59.99,0.29,4,239.96,203.97,59.15,Caribbean,Isla de la Juventud,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
DEBIT,2,2,134.98,269.96,Shipping on time,0,17,Cleats,West Haven,EE. UU.,Samantha,3619,Smith,Consumer,CT,9084 Noble Horse Crescent,6516.0,4,Apparel,41.27688217,-72.96446991,USCA,San Antonio,Estados Unidos,3619,30.0,0.1,59.99,0.5,5,299.95,269.96,134.98,US Center ,Texas,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
PAYMENT,6,4,45.0,179.99,Late delivery,1,48,Water Sports,Strongsville,EE. UU.,Lisa,9701,Allen,Home Office,OH,5737 Rocky Crescent,44136.0,7,Fan Shop,41.3469696,-81.82631683,LATAM,Mixco,Guatemala,9701,20.0,0.1,199.99,0.25,1,199.99,179.99,45.0,Central America,Guatemala,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
PAYMENT,4,2,49.72,110.49,Late delivery,1,18,Men's Footwear,New York,EE. UU.,Melissa,935,Sharp,Corporate,NY,1102 Pleasant Maze,10029.0,4,Apparel,40.64618683,-73.94862366,Europe,London,Reino Unido,935,19.5,0.15,129.99,0.45,1,129.99,110.49,49.72,Northern Europe,Inglaterra,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
TRANSFER,6,4,26.25,74.99,Shipping canceled,0,9,Cardio Equipment,Salem,EE. UU.,Cynthia,8621,Davila,Corporate,OR,2790 Cinder Bend,97303.0,3,Footwear,44.97959518,-123.0267334,Europe,Pertuis,Francia,8621,25.0,0.25,99.99,0.35,1,99.99,74.99,26.25,Western Europe,Provenza-Alpes-Costa Azul,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,2,1,28.45,78.38,Late delivery,1,29,Shop By Sport,Ogden,EE. UU.,Hannah,519,Ruiz,Home Office,UT,3137 Harvest Branch Road,84404.0,5,Golf,41.28277206,-112.1233444,Pacific Asia,Ho Chi Minh City,Vietnam,519,1.6,0.02,39.99,0.36,2,79.98,78.38,28.45,Southeast Asia,Ciudad Ho Chi Minh,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
DEBIT,0,0,7.39,83.97,Shipping on time,0,40,Accessories,Caguas,Puerto Rico,Mary,6048,Hanson,Corporate,PR,2585 Silent Autumn Landing,725.0,6,Outdoors,18.27296066,-66.37062073,LATAM,El Progreso,Honduras,6048,15.99,0.16,24.99,0.09,4,99.96,83.97,7.39,Central America,Yoro,COMPLETE,Team Golf Pittsburgh Steelers Putter Grip,24.99,Same Day
TRANSFER,5,2,-150.2,204.92,Late delivery,1,46,Indoor/Outdoor Games,Augusta,EE. UU.,Elizabeth,7989,Douglas,Consumer,GA,3909 Amber Canyon,30907.0,7,Fan Shop,33.50991058,-82.09888458,LATAM,Mérida,México,7989,44.98,0.18,49.98,-0.73,5,249.9,204.92,-150.2,Central America,Yucatán,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,2,4,-33.95,48.5,Advance shipping,0,24,Women's Apparel,Hollywood,EE. UU.,Mary,10563,Smith,Consumer,FL,8093 Old Autumn Green,33023.0,5,Golf,25.97953987,-80.19422913,LATAM,Montes Claros,Brasil,10563,1.5,0.03,50.0,-0.7,1,50.0,48.5,-33.95,South America,Minas Gerais,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,2,1,14.65,39.59,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Mary,7339,Smith,Corporate,PR,6097 Dusty Horse Diversion,725.0,5,Golf,18.25876999,-66.3705368,Pacific Asia,Lahore,Pakistán,7339,0.4,0.01,39.99,0.37,1,39.99,39.59,14.65,South Asia,Punyab,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
DEBIT,6,4,62.36,178.17,Late delivery,1,17,Cleats,Princeton,EE. UU.,Patricia,5518,Smith,Consumer,NJ,5717 Quiet Dell,8540.0,4,Apparel,40.35742188,-74.64842224,LATAM,Lima,Perú,5518,1.8,0.01,59.99,0.35,3,179.97,178.17,62.36,South America,Lima (ciudad),COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,6,4,25.35,74.99,Late delivery,1,9,Cardio Equipment,Orlando,EE. UU.,Steven,8527,Rivera,Corporate,FL,1794 High Diversion,32808.0,3,Footwear,28.57764053,-81.44708252,Europe,Zamora,España,8527,25.0,0.25,99.99,0.34,1,99.99,74.99,25.35,Southern Europe,Castilla y León,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,5,2,31.87,254.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,8112,Smith,Home Office,PR,8368 Colonial Line,725.0,4,Apparel,18.23373985,-66.3706131,Europe,Reggio nell'Emilia,Italia,8112,44.99,0.15,59.99,0.13,5,299.95,254.96,31.87,Southern Europe,Emilia-Romaña,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Second Class
TRANSFER,3,2,80.33,167.36,Late delivery,1,6,Tennis & Racquet,Caguas,Puerto Rico,Andrea,8528,Maldonado,Consumer,PR,2143 Colonial Cloud Dale,725.0,2,Fitness,18.21550179,-66.37059021,LATAM,São Paulo,Brasil,8528,12.6,0.07,44.99,0.48,4,179.96,167.36,80.33,South America,São Paulo,PENDING,Nike Men's Comfort 2 Slide,44.99,Second Class
CASH,5,4,6.6,131.95,Late delivery,1,46,Indoor/Outdoor Games,Tucson,EE. UU.,Mary,8236,Smith,Consumer,AZ,7746 Hazy Prairie Drive,85746.0,7,Fan Shop,32.15084076,-111.0030136,Europe,Rovigo,Italia,8236,17.99,0.12,49.98,0.05,3,149.94,131.95,6.6,Southern Europe,Véneto,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,4,2,33.12,118.29,Late delivery,1,18,Men's Footwear,New Albany,EE. UU.,Mary,10636,Harvey,Consumer,IN,3271 Sunny Green,47150.0,4,Apparel,38.33424377,-85.79894257,Europe,Nijmegen,Países Bajos,10636,11.7,0.09,129.99,0.28,1,129.99,118.29,33.12,Western Europe,Güeldres,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
TRANSFER,5,2,59.14,181.95,Shipping canceled,0,29,Shop By Sport,Brooklyn,EE. UU.,Mary,7218,Nguyen,Consumer,NY,5707 Burning Manor,11208.0,5,Golf,40.67343903,-73.87017822,Europe,Birmingham,Reino Unido,7218,18.0,0.09,39.99,0.33,5,199.95,181.95,59.14,Northern Europe,Inglaterra,SUSPECTED_FRAUD,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
PAYMENT,6,4,22.68,47.25,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Anna,3670,Smith,Corporate,PR,8172 Jagged Pond Vale,725.0,5,Golf,18.29984665,-66.37060547,Pacific Asia,Ezhou,China,3670,2.75,0.06,50.0,0.48,1,50.0,47.25,22.68,Eastern Asia,Hubei,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,2,1,-37.2,371.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Diana,9962,Smith,Consumer,PR,1475 Red Creek Stead,725.0,7,Fan Shop,18.20230675,-66.37059021,Pacific Asia,Bekasi,Indonesia,9962,28.0,0.07,399.98,-0.1,1,399.98,371.98,-37.2,Southeast Asia,Java Occidental,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
TRANSFER,6,4,95.06,193.99,Late delivery,1,48,Water Sports,West Lafayette,EE. UU.,Mildred,11806,Hester,Corporate,IN,7577 Easy Mews,47906.0,7,Fan Shop,40.48130035,-87.04908752,USCA,New York City,Estados Unidos,11806,6.0,0.03,199.99,0.49,1,199.99,193.99,95.06,East of USA,Nueva York,PENDING,Pelican Sunstream 100 Kayak,199.99,Standard Class
CASH,2,1,-37.34,97.49,Late delivery,1,18,Men's Footwear,West Chester,EE. UU.,Jacob,1311,Wheeler,Corporate,PA,7573 Golden Treasure Centre,19382.0,4,Apparel,39.96621323,-75.53662109,Pacific Asia,Tiflis,Georgia,1311,32.5,0.25,129.99,-0.38,1,129.99,97.49,-37.34,West Asia,Tiflis,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
PAYMENT,5,2,-218.77,128.69,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Joyce,8699,Pratt,Corporate,PR,5737 Honey Panda Trail,725.0,4,Apparel,18.23752976,-66.37056732,Europe,Stuttgart,Alemania,8699,1.3,0.01,129.99,-1.7,1,129.99,128.69,-218.77,Western Europe,Baden-Wurtemberg,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
TRANSFER,1,0,-107.43,74.97,Late delivery,1,46,Indoor/Outdoor Games,Madison,EE. UU.,Brandon,11979,Smith,Corporate,WI,3815 Tawny Swale,53704.0,7,Fan Shop,43.09559631,-89.35118866,USCA,Newport News,Estados Unidos,11979,24.99,0.25,49.98,-1.43,2,99.96,74.97,-107.43,South of  USA ,Virginia,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Same Day
PAYMENT,2,1,32.45,124.79,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Pamela,3412,Smith,Home Office,PR,3216 Noble Boulevard,725.0,4,Apparel,18.20381737,-66.3705368,USCA,San Francisco,Estados Unidos,3412,5.2,0.04,129.99,0.26,1,129.99,124.79,32.45,West of USA ,California,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
DEBIT,2,1,44.55,99.0,Late delivery,1,24,Women's Apparel,Dallas,EE. UU.,Mary,9127,Nolan,Consumer,TX,5452 Lost Estates,75216.0,5,Golf,32.79290009,-96.74819946,Pacific Asia,Jinjiang,China,9127,1.0,0.01,50.0,0.45,2,100.0,99.0,44.55,Eastern Asia,Fujian,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class
PAYMENT,5,4,21.38,46.48,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,8426,Smith,Consumer,PR,7252 Cinder Shadow Mountain,725.0,7,Fan Shop,18.20087242,-66.37059021,Africa,Soweto,SudAfrica,8426,3.5,0.07,49.98,0.46,1,49.98,46.48,21.38,Southern Africa,Gauteng,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
PAYMENT,6,4,13.95,185.99,Late delivery,1,48,Water Sports,Aurora,EE. UU.,Mary,4860,Wiggins,Corporate,CO,5180 Bright Fox Trail,80010.0,7,Fan Shop,39.74543381,-104.8753815,USCA,New York City,Estados Unidos,4860,14.0,0.07,199.99,0.08,1,199.99,185.99,13.95,East of USA,Nueva York,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,1,0,5.82,193.99,Late delivery,1,48,Water Sports,Augusta,EE. UU.,Rose,128,Lopez,Consumer,GA,9557 Harvest Mews,30906.0,7,Fan Shop,33.45863342,-82.06613922,USCA,Los Angeles,Estados Unidos,128,6.0,0.03,199.99,0.03,1,199.99,193.99,5.82,West of USA ,California,PROCESSING,Pelican Sunstream 100 Kayak,199.99,Same Day
TRANSFER,2,4,-13.47,104.45,Shipping canceled,0,38,Kids' Golf Clubs,Saint Louis,EE. UU.,Mary,5849,Conrad,Home Office,MO,6135 Lazy Prairie Ridge,63129.0,6,Outdoors,38.45304108,-90.30644989,Europe,Meyzieu,Francia,5849,5.5,0.05,109.95,-0.13,1,109.95,104.45,-13.47,Western Europe,Auvernia-Ródano-Alpes,SUSPECTED_FRAUD,Polar Loop Activity Tracker,109.95,Standard Class
TRANSFER,2,4,169.99,339.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,James,6184,Potter,Corporate,PR,4863 Cinder Pointe,725.0,7,Fan Shop,18.23150253,-66.37054443,Europe,La Teste-de-Buch,Francia,6184,60.0,0.15,399.98,0.5,1,399.98,339.98,169.99,Western Europe,Aquitania-Lemosín-Poitou-Charentes,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,2,1,24.18,120.89,Late delivery,1,18,Men's Footwear,Detroit,EE. UU.,Barbara,7544,Smith,Consumer,MI,7962 Wishing Fox Harbour,48238.0,4,Apparel,42.39110184,-83.13121796,Africa,Maradi,Níger,7544,9.1,0.07,129.99,0.2,1,129.99,120.89,24.18,West Africa,Maradi,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
TRANSFER,3,4,-63.16,191.97,Shipping canceled,0,17,Cleats,Brooklyn,EE. UU.,Mary,9419,Smith,Consumer,NY,6269 Harvest Shadow Meadow,11207.0,4,Apparel,40.66577148,-73.89246368,Africa,Cairo,Egipto,9419,47.99,0.2,59.99,-0.33,4,239.96,191.97,-63.16,North Africa,El Cairo,SUSPECTED_FRAUD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,3,4,14.25,52.79,Advance shipping,0,17,Cleats,Corona,EE. UU.,Sharon,2330,Sellers,Consumer,CA,9550 Heather Hickory Forest,92879.0,4,Apparel,33.8950882,-117.5264206,Europe,Tilburg,Países Bajos,2330,7.2,0.12,59.99,0.27,1,59.99,52.79,14.25,Western Europe,Brabante Septentrional,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,4,101.36,230.36,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Kelly,10717,Smith,Home Office,PR,3915 Broad Lookout,725.0,4,Apparel,18.24355507,-66.37062836,LATAM,Guadalajara,México,10717,9.6,0.04,59.99,0.44,4,239.96,230.36,101.36,Central America,Jalisco,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,1,0.27,10.91,Late delivery,1,74,Toys,Virginia Beach,EE. UU.,Carol,16835,Gould,Consumer,VA,9627 Little Terrace,23455.0,7,Fan Shop,36.91083145,-76.12958527,Pacific Asia,Whyalla,Australia,16835,0.63,0.06,11.54,0.03,1,11.54,10.91,0.27,Oceania,Australia del Sur,COMPLETE,Toys ,11.54,First Class
TRANSFER,5,4,111.51,242.4,Late delivery,1,46,Indoor/Outdoor Games,Wheeling,EE. UU.,Mary,3477,Smith,Corporate,WV,1397 Colonial Point,26003.0,7,Fan Shop,40.0639801,-80.72141266,LATAM,Buenos Aires,Argentina,3477,7.5,0.03,49.98,0.46,5,249.9,242.4,111.51,South America,Buenos Aires,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
PAYMENT,6,4,-10.08,57.59,Late delivery,1,17,Cleats,Brooklyn,EE. UU.,Mary,7924,Arnold,Consumer,NY,5407 Rustic Forest Pines,11218.0,4,Apparel,40.64059448,-73.97518921,Pacific Asia,Newcastle,Australia,7924,2.4,0.04,59.99,-0.18,1,59.99,57.59,-10.08,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,6,4,-126.72,189.99,Late delivery,1,48,Water Sports,Opa Locka,EE. UU.,Heather,142,Smith,Consumer,FL,814 Jagged Cape,33055.0,7,Fan Shop,25.89972687,-80.25153351,Europe,Reggio nell'Emilia,Italia,142,10.0,0.05,199.99,-0.67,1,199.99,189.99,-126.72,Southern Europe,Emilia-Romaña,PROCESSING,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,2,4,18.79,52.19,Advance shipping,0,17,Cleats,La Crosse,EE. UU.,Mary,3572,Bennett,Consumer,WI,2422 Indian Autumn Arbor,54601.0,4,Apparel,43.81871796,-91.22014618,USCA,New York City,Estados Unidos,3572,7.8,0.13,59.99,0.36,1,59.99,52.19,18.79,East of USA,Nueva York,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,4,20.7,44.99,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Cynthia,5913,Daniel,Consumer,PR,1658 Rustic Elk Lane,725.0,4,Apparel,18.23004913,-66.3705368,Europe,Milan,Italia,5913,15.0,0.25,59.99,0.46,1,59.99,44.99,20.7,Southern Europe,Lombardía,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,5,4,36.75,113.09,Late delivery,1,18,Men's Footwear,Brooklyn,EE. UU.,Joshua,5685,Smith,Corporate,NY,1674 Amber Loop,11218.0,4,Apparel,40.63232803,-73.94207001,Europe,Tourcoing,Francia,5685,16.9,0.13,129.99,0.33,1,129.99,113.09,36.75,Western Europe,Norte-Paso de Calais-Picardía,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,6,4,62.4,239.98,Late delivery,1,43,Camping & Hiking,Van Nuys,EE. UU.,Matthew,629,Huffman,Corporate,CA,9922 Misty Oak Inlet,91406.0,7,Fan Shop,34.1971817,-118.4865265,USCA,Seattle,Estados Unidos,629,60.0,0.2,299.98,0.26,1,299.98,239.98,62.4,West of USA ,Washington,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
PAYMENT,4,4,-19.59,29.37,Shipping on time,0,59,Books ,Caguas,Puerto Rico,Regan,12716,Buckley,Consumer,PR,4929 Red Road ,725.0,8,Book Shop,18.2901268,-66.0370636,Europe,Estocolmo,Suecia,12716,1.71,0.06,31.08,-0.67,1,31.08,29.37,-19.59,Northern Europe,Estocolmo,PENDING_PAYMENT,Sports Books ,31.08,Standard Class
CASH,4,4,47.49,163.77,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Jerry,6477,Booker,Consumer,PR,2330 Green Concession,725.0,4,Apparel,18.24821472,-66.37055206,Europe,El Ejido,España,6477,16.2,0.09,59.99,0.29,3,179.97,163.77,47.49,Southern Europe,Andalucía,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,5,4,20.0,40.0,Shipping canceled,0,24,Women's Apparel,Hilliard,EE. UU.,Mary,5529,Smith,Consumer,OH,1465 Clear Elk Diversion,43026.0,5,Golf,40.03102875,-83.13726807,Europe,Villemomble,Francia,5529,10.0,0.2,50.0,0.5,1,50.0,40.0,20.0,Western Europe,Isla de Francia,SUSPECTED_FRAUD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
PAYMENT,2,4,76.35,165.98,Advance shipping,0,9,Cardio Equipment,Dundalk,EE. UU.,Amber,11993,Smith,Corporate,MD,6608 Easy Barn Falls,21222.0,3,Footwear,39.27756119,-76.53353119,Europe,Rome,Italia,11993,34.0,0.17,99.99,0.46,2,199.98,165.98,76.35,Southern Europe,Lacio,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
CASH,3,4,56.69,226.76,Advance shipping,0,17,Cleats,Brooklyn,EE. UU.,Ruth,10617,Smith,Home Office,NY,6843 Blue Beacon Wynd,11204.0,4,Apparel,40.61486054,-73.98577118,LATAM,León,México,10617,13.2,0.06,59.99,0.25,4,239.96,226.76,56.69,Central America,Guanajuato,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,3,4,39.93,124.79,Advance shipping,0,18,Men's Footwear,Billings,EE. UU.,Mary,3114,Briggs,Consumer,MT,5292 Heather Close,59102.0,4,Apparel,45.67351914,-108.4880753,LATAM,Panama City,Panamá,3114,5.2,0.04,129.99,0.32,1,129.99,124.79,39.93,Central America,Panamá,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,2,1,119.95,249.9,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,2846,Monroe,Consumer,PR,3810 Honey Swale,725.0,7,Fan Shop,18.21169281,-66.3705368,LATAM,Talcahuano,Chile,2846,0.0,0.0,49.98,0.48,5,249.9,249.9,119.95,South America,Bío-Bío,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,First Class
PAYMENT,2,1,34.11,136.45,Late delivery,1,46,Indoor/Outdoor Games,Albuquerque,EE. UU.,Wayne,9684,Smith,Corporate,NM,7871 Silver Walk,87112.0,7,Fan Shop,34.97515488,-106.6575928,Europe,Graz,Austria,9684,13.49,0.09,49.98,0.25,3,149.94,136.45,34.11,Western Europe,Stiria,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,First Class
PAYMENT,6,2,110.86,251.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Donna,8399,Sims,Consumer,PR,8885 Hidden Prairie Trace,725.0,4,Apparel,18.20617485,-66.37057495,LATAM,Santiago de Cuba,Cuba,8399,47.99,0.16,59.99,0.44,5,299.95,251.96,110.86,Caribbean,Santiago de Cuba,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class
PAYMENT,5,4,-115.0,149.94,Late delivery,1,46,Indoor/Outdoor Games,Chicago,EE. UU.,Mary,11983,Bell,Consumer,IL,482 Easy Avenue,60643.0,7,Fan Shop,41.6971283,-87.67146301,Pacific Asia,Medan,Indonesia,11983,49.98,0.25,49.98,-0.77,4,199.92,149.94,-115.0,Southeast Asia,Sumatra Septentrional,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,2,1,10.8,143.98,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Lauren,11086,Hobbs,Corporate,PR,2122 Red Hollow,725.0,4,Apparel,18.24691773,-66.37056732,LATAM,Managua,Nicaragua,11086,35.99,0.2,59.99,0.08,3,179.97,143.98,10.8,Central America,Managua,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,First Class
TRANSFER,6,4,2.48,33.0,Late delivery,1,7,Hockey,Caguas,Puerto Rico,Mary,9872,Aguilar,Corporate,PR,9595 Blue Promenade,725.0,2,Fitness,18.26501656,-66.37059784,Pacific Asia,Caloundra,Australia,9872,11.0,0.25,22.0,0.08,2,44.0,33.0,2.48,Oceania,Queensland,PROCESSING,Nike Dri-FIT Crew Sock 6 Pack,22.0,Standard Class
PAYMENT,6,2,91.96,199.92,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,3570,Nelson,Home Office,PR,3909 Hidden Treasure Beach,725.0,7,Fan Shop,18.28996849,-66.37054443,Europe,Nantes,Francia,3570,0.0,0.0,49.98,0.46,4,199.92,199.92,91.96,Western Europe,Países del Loira,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class
TRANSFER,4,2,60.25,165.99,Late delivery,1,48,Water Sports,Brooklyn,EE. UU.,Paul,5054,Thomas,Corporate,NY,6907 Stony Arbor,11214.0,7,Fan Shop,40.60320664,-73.99624634,USCA,Westland,Estados Unidos,5054,34.0,0.17,199.99,0.36,1,199.99,165.99,60.25,US Center ,Michigan,PROCESSING,Pelican Sunstream 100 Kayak,199.99,Second Class
TRANSFER,2,4,24.99,199.92,Advance shipping,0,46,Indoor/Outdoor Games,Cincinnati,EE. UU.,Mary,8135,Stevens,Consumer,OH,3931 Silent Boulevard,45238.0,7,Fan Shop,39.13246918,-84.59480286,Europe,Bielefeld,Alemania,8135,0.0,0.0,49.98,0.13,4,199.92,199.92,24.99,Western Europe,Renania del Norte-Westfalia,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
PAYMENT,2,4,56.25,224.99,Advance shipping,0,43,Camping & Hiking,Opelousas,EE. UU.,Mary,1354,Smith,Consumer,LA,5548 Tawny Embers Nook,70570.0,7,Fan Shop,30.65634728,-92.19095612,LATAM,Mexico City,México,1354,75.0,0.25,299.98,0.25,1,299.98,224.99,56.25,Central America,Distrito Federal,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,2,1,-92.01,119.96,Late delivery,1,13,Electronics,Tulare,EE. UU.,Jason,364,Mcmahon,Home Office,CA,6316 Quiet Pines,93274.0,3,Footwear,36.21067047,-119.4041061,LATAM,Pinar del Río,Cuba,364,39.99,0.25,31.99,-0.77,5,159.95,119.96,-92.01,Caribbean,Pinar del Río,COMPLETE,Under Armour Women's Ignite PIP VI Slide,31.99,First Class
CASH,6,4,56.23,112.46,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,10646,Smith,Consumer,PR,3099 Blue Spring Glen,725.0,7,Fan Shop,18.23630333,-66.37063599,USCA,Brownsville,Estados Unidos,10646,37.49,0.25,49.98,0.5,3,149.94,112.46,56.23,US Center ,Texas,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,6,2,3.6,47.99,Late delivery,1,17,Cleats,Caguas,Puerto Rico,John,8935,Smith,Consumer,PR,9163 Quiet Abbey,725.0,4,Apparel,18.26435661,-66.37056732,Europe,Dorsten,Alemania,8935,12.0,0.2,59.99,0.08,1,59.99,47.99,3.6,Western Europe,Renania del Norte-Westfalia,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Second Class
PAYMENT,1,0,68.37,142.44,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Kathryn,11846,Smith,Home Office,PR,5356 Dusty Elk Boulevard,725.0,7,Fan Shop,18.22829056,-66.37056732,Europe,Albacete,España,11846,7.5,0.05,49.98,0.48,3,149.94,142.44,68.37,Southern Europe,Castilla-La Mancha,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Same Day
CASH,5,4,14.78,167.99,Late delivery,1,48,Water Sports,Chicago,EE. UU.,Henry,12350,Jacobs,Consumer,IL,245 Green Range,60641.0,7,Fan Shop,41.95346451,-87.73246002,USCA,Freeport,Estados Unidos,12350,32.0,0.16,199.99,0.09,1,199.99,167.99,14.78,East of USA,Nueva York,CLOSED,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,2,4,33.36,106.59,Shipping canceled,0,18,Men's Footwear,Lockport,EE. UU.,Zachary,10949,Reyes,Corporate,NY,6390 Jagged Townline,14094.0,4,Apparel,43.16891098,-78.69216156,Europe,Viena,Austria,10949,23.4,0.18,129.99,0.31,1,129.99,106.59,33.36,Western Europe,Viena,CANCELED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
